trial_type,trial_index,trial_number,time_elapsed,random_id,condition,participant_id,age,gender_id,mus_exp,inst_exp,years_exp,mus_listening,rt,stimulus,response,correct_response,practice,correct,congruent,sound_type,audio,file_name,participant_is_group_member
image-keyboard-response,490,81,402066,phbf034g6t6,mus,lion,22,female,yes,yes,4,3,1215,stimuli/pictures/drum_bongo_2.jpg,0,0,NA,TRUE,no,sound,stimuli/sounds/phone_label_A.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/phbf034g6t6_1772486536933.csv,FALSE
image-keyboard-response,496,82,405946,phbf034g6t6,mus,lion,22,female,yes,yes,4,3,614,stimuli/pictures/phone_rotary_1.jpg,1,1,NA,TRUE,yes,sound,stimuli/sounds/phone_sound_B.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/phbf034g6t6_1772486536933.csv,FALSE
image-keyboard-response,502,83,410514,phbf034g6t6,mus,lion,22,female,yes,yes,4,3,1037,stimuli/pictures/flute_metal_1.jpg,1,1,NA,TRUE,yes,sound,stimuli/sounds/flute_label_B.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/phbf034g6t6_1772486536933.csv,FALSE
image-keyboard-response,508,84,414514,phbf034g6t6,mus,lion,22,female,yes,yes,4,3,457,stimuli/pictures/drum_bongo_2.jpg,1,1,NA,TRUE,yes,sound,stimuli/sounds/drum_sound_B.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/phbf034g6t6_1772486536933.csv,FALSE
image-keyboard-response,515,85,421385,phbf034g6t6,mus,lion,22,female,yes,yes,4,3,781,stimuli/pictures/drum_bongo_1.jpg,0,1,NA,FALSE,yes,sound,stimuli/sounds/drum_label_A.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/phbf034g6t6_1772486536933.csv,FALSE
image-keyboard-response,521,86,425825,phbf034g6t6,mus,lion,22,female,yes,yes,4,3,792,stimuli/pictures/flute_metal_2.jpg,0,0,NA,TRUE,no,sound,stimuli/sounds/drum_sound_A.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/phbf034g6t6_1772486536933.csv,FALSE
image-keyboard-response,527,87,430009,phbf034g6t6,mus,lion,22,female,yes,yes,4,3,784,stimuli/pictures/flute_metal_1.jpg,0,0,NA,TRUE,no,sound,stimuli/sounds/bird_label_A.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/phbf034g6t6_1772486536933.csv,FALSE
image-keyboard-response,533,88,433369,phbf034g6t6,mus,lion,22,female,yes,yes,4,3,673,stimuli/pictures/piano_electric_2.jpg,0,0,NA,TRUE,no,sound,stimuli/sounds/drum_label_B.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/phbf034g6t6_1772486536933.csv,FALSE
image-keyboard-response,539,89,436569,phbf034g6t6,mus,lion,22,female,yes,yes,4,3,617,stimuli/pictures/piano_electric_1.jpg,0,0,NA,TRUE,no,sound,stimuli/sounds/phone_sound_B.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/phbf034g6t6_1772486536933.csv,FALSE
image-keyboard-response,545,90,439632,phbf034g6t6,mus,lion,22,female,yes,yes,4,3,657,stimuli/pictures/bird_hawk_1.jpg,1,1,NA,TRUE,yes,sound,stimuli/sounds/bird_label_A.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/phbf034g6t6_1772486536933.csv,FALSE
image-keyboard-response,551,91,443910,phbf034g6t6,mus,lion,22,female,yes,yes,4,3,1759,stimuli/pictures/drum_kit_1.jpg,1,1,NA,TRUE,no,sound,stimuli/sounds/drum_sound_B.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/phbf034g6t6_1772486536933.csv,FALSE
image-keyboard-response,557,92,447343,phbf034g6t6,mus,lion,22,female,yes,yes,4,3,687,stimuli/pictures/piano_grand_1.jpg,1,1,NA,TRUE,yes,sound,stimuli/sounds/piano_label_B.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/phbf034g6t6_1772486536933.csv,FALSE
image-keyboard-response,563,93,451728,phbf034g6t6,mus,lion,22,female,yes,yes,4,3,1579,stimuli/pictures/bird_song_2.jpg,0,0,NA,TRUE,no,sound,stimuli/sounds/flute_sound_B.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/phbf034g6t6_1772486536933.csv,FALSE
image-keyboard-response,569,94,456927,phbf034g6t6,mus,lion,22,female,yes,yes,4,3,2528,stimuli/pictures/flute_metal_1.jpg,1,1,NA,TRUE,yes,sound,stimuli/sounds/flute_sound_A.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/phbf034g6t6_1772486536933.csv,FALSE
image-keyboard-response,575,95,460224,phbf034g6t6,mus,lion,22,female,yes,yes,4,3,583,stimuli/pictures/piano_electric_1.jpg,0,0,NA,TRUE,no,sound,stimuli/sounds/flute_label_A.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/phbf034g6t6_1772486536933.csv,FALSE
image-keyboard-response,581,96,463320,phbf034g6t6,mus,lion,22,female,yes,yes,4,3,550,stimuli/pictures/drum_kit_2.jpg,1,1,NA,TRUE,yes,sound,stimuli/sounds/drum_sound_A.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/phbf034g6t6_1772486536933.csv,FALSE
image-keyboard-response,587,97,467135,phbf034g6t6,mus,lion,22,female,yes,yes,4,3,1168,stimuli/pictures/phone_rotary_2.jpg,1,1,NA,TRUE,yes,sound,stimuli/sounds/phone_sound_B.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/phbf034g6t6_1772486536933.csv,FALSE
image-keyboard-response,593,98,470247,phbf034g6t6,mus,lion,22,female,yes,yes,4,3,546,stimuli/pictures/piano_electric_1.jpg,0,0,NA,TRUE,no,sound,stimuli/sounds/drum_label_B.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/phbf034g6t6_1772486536933.csv,FALSE
image-keyboard-response,599,99,474071,phbf034g6t6,mus,lion,22,female,yes,yes,4,3,1242,stimuli/pictures/piano_grand_1.jpg,1,1,NA,TRUE,no,sound,stimuli/sounds/piano_sound_B.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/phbf034g6t6_1772486536933.csv,FALSE
image-keyboard-response,605,100,477151,phbf034g6t6,mus,lion,22,female,yes,yes,4,3,502,stimuli/pictures/piano_grand_2.jpg,1,1,NA,TRUE,yes,sound,stimuli/sounds/piano_label_B.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/phbf034g6t6_1772486536933.csv,FALSE
image-keyboard-response,611,101,481214,phbf034g6t6,mus,lion,22,female,yes,yes,4,3,1657,stimuli/pictures/drum_kit_2.jpg,0,0,NA,TRUE,no,sound,stimuli/sounds/piano_sound_A.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/phbf034g6t6_1772486536933.csv,FALSE
image-keyboard-response,617,102,484399,phbf034g6t6,mus,lion,22,female,yes,yes,4,3,686,stimuli/pictures/flute_metal_1.jpg,0,0,NA,TRUE,no,sound,stimuli/sounds/piano_sound_B.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/phbf034g6t6_1772486536933.csv,FALSE
image-keyboard-response,623,103,487375,phbf034g6t6,mus,lion,22,female,yes,yes,4,3,591,stimuli/pictures/bird_hawk_1.jpg,0,0,NA,TRUE,no,sound,stimuli/sounds/piano_label_B.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/phbf034g6t6_1772486536933.csv,FALSE
image-keyboard-response,629,104,490806,phbf034g6t6,mus,lion,22,female,yes,yes,4,3,975,stimuli/pictures/piano_electric_2.jpg,1,1,NA,TRUE,no,sound,stimuli/sounds/piano_sound_A.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/phbf034g6t6_1772486536933.csv,FALSE
image-keyboard-response,636,105,497526,phbf034g6t6,mus,lion,22,female,yes,yes,4,3,1355,stimuli/pictures/drum_kit_1.jpg,0,0,NA,TRUE,no,sound,stimuli/sounds/piano_sound_A.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/phbf034g6t6_1772486536933.csv,FALSE
image-keyboard-response,642,106,501614,phbf034g6t6,mus,lion,22,female,yes,yes,4,3,684,stimuli/pictures/drum_bongo_1.jpg,1,1,NA,TRUE,yes,sound,stimuli/sounds/drum_sound_B.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/phbf034g6t6_1772486536933.csv,FALSE
image-keyboard-response,648,107,505069,phbf034g6t6,mus,lion,22,female,yes,yes,4,3,1005,stimuli/pictures/bird_hawk_1.jpg,0,0,NA,TRUE,no,sound,stimuli/sounds/drum_label_A.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/phbf034g6t6_1772486536933.csv,FALSE
image-keyboard-response,654,108,507998,phbf034g6t6,mus,lion,22,female,yes,yes,4,3,566,stimuli/pictures/phone_cell_2.jpg,0,0,NA,TRUE,no,sound,stimuli/sounds/drum_sound_B.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/phbf034g6t6_1772486536933.csv,FALSE
image-keyboard-response,660,109,511181,phbf034g6t6,mus,lion,22,female,yes,yes,4,3,743,stimuli/pictures/piano_grand_2.jpg,1,1,NA,TRUE,no,sound,stimuli/sounds/piano_sound_B.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/phbf034g6t6_1772486536933.csv,FALSE
image-keyboard-response,666,110,514357,phbf034g6t6,mus,lion,22,female,yes,yes,4,3,826,stimuli/pictures/drum_kit_2.jpg,0,0,NA,TRUE,no,sound,stimuli/sounds/bird_sound_B.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/phbf034g6t6_1772486536933.csv,FALSE
image-keyboard-response,672,111,517357,phbf034g6t6,mus,lion,22,female,yes,yes,4,3,661,stimuli/pictures/piano_electric_2.jpg,0,0,NA,TRUE,no,sound,stimuli/sounds/bird_sound_A.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/phbf034g6t6_1772486536933.csv,FALSE
image-keyboard-response,678,112,520469,phbf034g6t6,mus,lion,22,female,yes,yes,4,3,720,stimuli/pictures/piano_electric_1.jpg,1,1,NA,TRUE,yes,sound,stimuli/sounds/piano_label_A.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/phbf034g6t6_1772486536933.csv,FALSE
image-keyboard-response,684,113,524117,phbf034g6t6,mus,lion,22,female,yes,yes,4,3,664,stimuli/pictures/piano_electric_1.jpg,1,1,NA,TRUE,yes,sound,stimuli/sounds/piano_label_B.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/phbf034g6t6_1772486536933.csv,FALSE
image-keyboard-response,690,114,528085,phbf034g6t6,mus,lion,22,female,yes,yes,4,3,691,stimuli/pictures/flute_metal_2.jpg,1,1,NA,TRUE,yes,sound,stimuli/sounds/flute_label_A.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/phbf034g6t6_1772486536933.csv,FALSE
image-keyboard-response,696,115,531405,phbf034g6t6,mus,lion,22,female,yes,yes,4,3,900,stimuli/pictures/bird_song_2.jpg,1,1,NA,TRUE,yes,sound,stimuli/sounds/bird_label_B.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/phbf034g6t6_1772486536933.csv,FALSE
image-keyboard-response,702,116,534539,phbf034g6t6,mus,lion,22,female,yes,yes,4,3,672,stimuli/pictures/flute_wooden_1.jpg,1,1,NA,TRUE,yes,sound,stimuli/sounds/flute_sound_B.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/phbf034g6t6_1772486536933.csv,FALSE
image-keyboard-response,708,117,537868,phbf034g6t6,mus,lion,22,female,yes,yes,4,3,961,stimuli/pictures/piano_grand_2.jpg,0,0,NA,TRUE,no,sound,stimuli/sounds/bird_sound_A.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/phbf034g6t6_1772486536933.csv,FALSE
image-keyboard-response,714,118,541164,phbf034g6t6,mus,lion,22,female,yes,yes,4,3,832,stimuli/pictures/flute_wooden_2.jpg,0,0,NA,TRUE,no,sound,stimuli/sounds/phone_label_B.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/phbf034g6t6_1772486536933.csv,FALSE
image-keyboard-response,720,119,544404,phbf034g6t6,mus,lion,22,female,yes,yes,4,3,820,stimuli/pictures/drum_bongo_2.jpg,0,0,NA,TRUE,no,sound,stimuli/sounds/flute_label_B.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/phbf034g6t6_1772486536933.csv,FALSE
image-keyboard-response,726,120,548020,phbf034g6t6,mus,lion,22,female,yes,yes,4,3,1110,stimuli/pictures/phone_rotary_1.jpg,0,0,NA,TRUE,no,sound,stimuli/sounds/piano_label_A.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/phbf034g6t6_1772486536933.csv,FALSE
image-keyboard-response,732,121,550851,phbf034g6t6,mus,lion,22,female,yes,yes,4,3,476,stimuli/pictures/drum_bongo_1.jpg,0,0,NA,TRUE,no,sound,stimuli/sounds/bird_sound_B.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/phbf034g6t6_1772486536933.csv,FALSE
image-keyboard-response,738,122,553708,phbf034g6t6,mus,lion,22,female,yes,yes,4,3,528,stimuli/pictures/flute_wooden_2.jpg,0,0,NA,TRUE,no,sound,stimuli/sounds/piano_sound_B.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/phbf034g6t6_1772486536933.csv,FALSE
image-keyboard-response,744,123,556531,phbf034g6t6,mus,lion,22,female,yes,yes,4,3,503,stimuli/pictures/bird_hawk_1.jpg,1,1,NA,TRUE,yes,sound,stimuli/sounds/bird_label_A.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/phbf034g6t6_1772486536933.csv,FALSE
image-keyboard-response,750,124,559323,phbf034g6t6,mus,lion,22,female,yes,yes,4,3,475,stimuli/pictures/piano_grand_2.jpg,0,0,NA,TRUE,no,sound,stimuli/sounds/drum_label_B.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/phbf034g6t6_1772486536933.csv,FALSE
image-keyboard-response,757,125,565355,phbf034g6t6,mus,lion,22,female,yes,yes,4,3,713,stimuli/pictures/bird_song_1.jpg,0,0,NA,TRUE,no,sound,stimuli/sounds/piano_label_B.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/phbf034g6t6_1772486536933.csv,FALSE
image-keyboard-response,763,126,569635,phbf034g6t6,mus,lion,22,female,yes,yes,4,3,702,stimuli/pictures/phone_rotary_2.jpg,0,0,NA,TRUE,no,sound,stimuli/sounds/piano_label_A.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/phbf034g6t6_1772486536933.csv,FALSE
image-keyboard-response,769,127,572843,phbf034g6t6,mus,lion,22,female,yes,yes,4,3,770,stimuli/pictures/flute_wooden_1.jpg,1,1,NA,TRUE,yes,sound,stimuli/sounds/flute_label_B.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/phbf034g6t6_1772486536933.csv,FALSE
image-keyboard-response,775,128,575731,phbf034g6t6,mus,lion,22,female,yes,yes,4,3,529,stimuli/pictures/bird_song_1.jpg,0,0,NA,TRUE,no,sound,stimuli/sounds/phone_sound_A.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/phbf034g6t6_1772486536933.csv,FALSE
image-keyboard-response,781,129,578722,phbf034g6t6,mus,lion,22,female,yes,yes,4,3,625,stimuli/pictures/flute_wooden_1.jpg,1,0,NA,FALSE,no,sound,stimuli/sounds/bird_label_A.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/phbf034g6t6_1772486536933.csv,FALSE
image-keyboard-response,787,130,582738,phbf034g6t6,mus,lion,22,female,yes,yes,4,3,628,stimuli/pictures/bird_song_2.jpg,0,0,NA,TRUE,no,sound,stimuli/sounds/drum_label_A.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/phbf034g6t6_1772486536933.csv,FALSE
image-keyboard-response,793,131,585890,phbf034g6t6,mus,lion,22,female,yes,yes,4,3,624,stimuli/pictures/phone_cell_1.jpg,0,0,NA,TRUE,no,sound,stimuli/sounds/drum_sound_B.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/phbf034g6t6_1772486536933.csv,FALSE
image-keyboard-response,799,132,589513,phbf034g6t6,mus,lion,22,female,yes,yes,4,3,805,stimuli/pictures/phone_cell_1.jpg,1,1,NA,TRUE,yes,sound,stimuli/sounds/phone_sound_A.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/phbf034g6t6_1772486536933.csv,FALSE
image-keyboard-response,805,133,592498,phbf034g6t6,mus,lion,22,female,yes,yes,4,3,521,stimuli/pictures/bird_song_2.jpg,1,1,NA,TRUE,yes,sound,stimuli/sounds/bird_sound_B.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/phbf034g6t6_1772486536933.csv,FALSE
image-keyboard-response,811,134,595250,phbf034g6t6,mus,lion,22,female,yes,yes,4,3,440,stimuli/pictures/drum_kit_1.jpg,1,1,NA,TRUE,yes,sound,stimuli/sounds/drum_sound_A.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/phbf034g6t6_1772486536933.csv,FALSE
image-keyboard-response,817,135,598530,phbf034g6t6,mus,lion,22,female,yes,yes,4,3,991,stimuli/pictures/drum_kit_1.jpg,0,0,NA,TRUE,no,sound,stimuli/sounds/bird_sound_B.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/phbf034g6t6_1772486536933.csv,FALSE
image-keyboard-response,823,136,601450,phbf034g6t6,mus,lion,22,female,yes,yes,4,3,568,stimuli/pictures/phone_cell_2.jpg,1,1,NA,TRUE,no,sound,stimuli/sounds/phone_sound_B.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/phbf034g6t6_1772486536933.csv,FALSE
image-keyboard-response,829,137,604601,phbf034g6t6,mus,lion,22,female,yes,yes,4,3,817,stimuli/pictures/phone_rotary_2.jpg,1,1,NA,TRUE,yes,sound,stimuli/sounds/phone_label_A.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/phbf034g6t6_1772486536933.csv,FALSE
image-keyboard-response,835,138,607961,phbf034g6t6,mus,lion,22,female,yes,yes,4,3,1025,stimuli/pictures/drum_kit_2.jpg,1,1,NA,TRUE,yes,sound,stimuli/sounds/drum_label_B.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/phbf034g6t6_1772486536933.csv,FALSE
image-keyboard-response,841,139,610896,phbf034g6t6,mus,lion,22,female,yes,yes,4,3,494,stimuli/pictures/bird_hawk_1.jpg,0,0,NA,TRUE,no,sound,stimuli/sounds/phone_sound_A.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/phbf034g6t6_1772486536933.csv,FALSE
image-keyboard-response,847,140,613904,phbf034g6t6,mus,lion,22,female,yes,yes,4,3,653,stimuli/pictures/phone_cell_1.jpg,1,1,NA,TRUE,yes,sound,stimuli/sounds/phone_label_A.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/phbf034g6t6_1772486536933.csv,FALSE
image-keyboard-response,853,141,616777,phbf034g6t6,mus,lion,22,female,yes,yes,4,3,541,stimuli/pictures/piano_grand_1.jpg,0,0,NA,TRUE,no,sound,stimuli/sounds/flute_label_A.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/phbf034g6t6_1772486536933.csv,FALSE
image-keyboard-response,859,142,620856,phbf034g6t6,mus,lion,22,female,yes,yes,4,3,1603,stimuli/pictures/piano_electric_1.jpg,0,1,NA,FALSE,yes,sound,stimuli/sounds/piano_sound_B.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/phbf034g6t6_1772486536933.csv,FALSE
image-keyboard-response,865,143,626184,phbf034g6t6,mus,lion,22,female,yes,yes,4,3,661,stimuli/pictures/phone_cell_2.jpg,0,0,NA,TRUE,no,sound,stimuli/sounds/flute_sound_A.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/phbf034g6t6_1772486536933.csv,FALSE
image-keyboard-response,871,144,630243,phbf034g6t6,mus,lion,22,female,yes,yes,4,3,639,stimuli/pictures/piano_electric_2.jpg,1,1,NA,TRUE,yes,sound,stimuli/sounds/piano_label_B.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/phbf034g6t6_1772486536933.csv,FALSE
image-keyboard-response,878,145,2327171,phbf034g6t6,mus,lion,22,female,yes,yes,4,3,1205983,stimuli/pictures/bird_hawk_1.jpg,1,1,NA,TRUE,yes,sound,stimuli/sounds/bird_sound_A.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/phbf034g6t6_1772486536933.csv,FALSE
image-keyboard-response,884,146,2333083,phbf034g6t6,mus,lion,22,female,yes,yes,4,3,1047,stimuli/pictures/flute_metal_2.jpg,0,0,NA,TRUE,no,sound,stimuli/sounds/piano_sound_B.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/phbf034g6t6_1772486536933.csv,FALSE
image-keyboard-response,890,147,2336739,phbf034g6t6,mus,lion,22,female,yes,yes,4,3,743,stimuli/pictures/flute_wooden_2.jpg,0,0,NA,TRUE,no,sound,stimuli/sounds/drum_sound_A.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/phbf034g6t6_1772486536933.csv,FALSE
image-keyboard-response,896,148,2339883,phbf034g6t6,mus,lion,22,female,yes,yes,4,3,515,stimuli/pictures/piano_grand_1.jpg,1,1,NA,TRUE,yes,sound,stimuli/sounds/piano_label_A.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/phbf034g6t6_1772486536933.csv,FALSE
image-keyboard-response,902,149,2343171,phbf034g6t6,mus,lion,22,female,yes,yes,4,3,830,stimuli/pictures/piano_grand_1.jpg,0,0,NA,TRUE,no,sound,stimuli/sounds/bird_sound_A.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/phbf034g6t6_1772486536933.csv,FALSE
image-keyboard-response,908,150,2346123,phbf034g6t6,mus,lion,22,female,yes,yes,4,3,544,stimuli/pictures/piano_electric_2.jpg,1,1,NA,TRUE,yes,sound,stimuli/sounds/piano_sound_B.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/phbf034g6t6_1772486536933.csv,FALSE
image-keyboard-response,914,151,2349219,phbf034g6t6,mus,lion,22,female,yes,yes,4,3,818,stimuli/pictures/drum_bongo_1.jpg,0,1,NA,FALSE,no,sound,stimuli/sounds/drum_sound_A.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/phbf034g6t6_1772486536933.csv,FALSE
image-keyboard-response,920,152,2352995,phbf034g6t6,mus,lion,22,female,yes,yes,4,3,409,stimuli/pictures/bird_hawk_1.jpg,1,1,NA,TRUE,no,sound,stimuli/sounds/bird_sound_B.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/phbf034g6t6_1772486536933.csv,FALSE
image-keyboard-response,926,153,2355819,phbf034g6t6,mus,lion,22,female,yes,yes,4,3,564,stimuli/pictures/piano_electric_2.jpg,0,0,NA,TRUE,no,sound,stimuli/sounds/phone_sound_B.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/phbf034g6t6_1772486536933.csv,FALSE
image-keyboard-response,932,154,2358492,phbf034g6t6,mus,lion,22,female,yes,yes,4,3,396,stimuli/pictures/flute_wooden_2.jpg,1,1,NA,TRUE,yes,sound,stimuli/sounds/flute_sound_B.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/phbf034g6t6_1772486536933.csv,FALSE
image-keyboard-response,938,155,2361428,phbf034g6t6,mus,lion,22,female,yes,yes,4,3,627,stimuli/pictures/bird_song_2.jpg,1,1,NA,TRUE,yes,sound,stimuli/sounds/bird_label_A.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/phbf034g6t6_1772486536933.csv,FALSE
image-keyboard-response,944,156,2364284,phbf034g6t6,mus,lion,22,female,yes,yes,4,3,598,stimuli/pictures/drum_bongo_1.jpg,0,0,NA,TRUE,no,sound,stimuli/sounds/phone_label_A.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/phbf034g6t6_1772486536933.csv,FALSE
image-keyboard-response,950,157,2367972,phbf034g6t6,mus,lion,22,female,yes,yes,4,3,1447,stimuli/pictures/flute_wooden_1.jpg,1,1,NA,TRUE,no,sound,stimuli/sounds/flute_sound_A.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/phbf034g6t6_1772486536933.csv,FALSE
image-keyboard-response,956,158,2371124,phbf034g6t6,mus,lion,22,female,yes,yes,4,3,710,stimuli/pictures/bird_hawk_1.jpg,0,0,NA,TRUE,no,sound,stimuli/sounds/piano_label_B.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/phbf034g6t6_1772486536933.csv,FALSE
image-keyboard-response,962,159,2374428,phbf034g6t6,mus,lion,22,female,yes,yes,4,3,1007,stimuli/pictures/drum_bongo_2.jpg,0,0,NA,TRUE,no,sound,stimuli/sounds/bird_sound_B.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/phbf034g6t6_1772486536933.csv,FALSE
image-keyboard-response,968,160,2377252,phbf034g6t6,mus,lion,22,female,yes,yes,4,3,557,stimuli/pictures/phone_rotary_2.jpg,1,1,NA,TRUE,yes,sound,stimuli/sounds/phone_label_B.wav,/Users/martincz/GitHub/COGS119/group_wi26_motivated_cues/analysis/../data/raw_data/phbf034g6t6_1772486536933.csv,FALSE
